experiment,shadow_condition,phase,round,agent,provider,temperature,base_name,game_theory_concepts_count,game_theory_concepts_present,game_theory_concepts_keywords,decision_theory_count,decision_theory_present,decision_theory_keywords,probability_modeling_count,probability_modeling_present,probability_modeling_keywords,opponent_modeling_count,opponent_modeling_present,opponent_modeling_keywords,algorithmic_approaches_count,algorithmic_approaches_present,algorithmic_approaches_keywords,formal_methods_score,uses_formal_methods,sophistication_level
experiment_20250912_153315,0.05,1,44,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,45,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250912_153315,0.05,1,45,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,46,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,2,True,opponent model; opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,46,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,47,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,47,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,48,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,48,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,49,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,1,True,policy,3,True,medium
experiment_20250912_153315,0.05,1,49,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,50,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,2,True,opponent.*strategy; infer.*strategy,0,False,,3,True,medium
experiment_20250912_153315,0.05,1,50,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,51,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,2,True,opponent model; opponent.*strategy,0,False,,3,True,medium
experiment_20250912_153315,0.05,1,51,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,52,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,52,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,53,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,54,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*type,0,False,,2,True,high
experiment_20250912_153315,0.05,1,54,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,55,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,2,True,opponent.*strategy; infer.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,55,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,56,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,56,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,57,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,0,False,,1,True,rule,2,True,high
experiment_20250912_153315,0.05,1,57,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,58,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,58,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,59,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,3,True,opponent model; opponent.*strategy; model.*opponent,0,False,,4,True,high
experiment_20250912_153315,0.05,1,59,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,60,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,60,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,61,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,2,True,opponent.*strategy; opponent.*type,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,61,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,62,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,62,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,63,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,63,Gemini20Flash_T02_p1i1,Gemini,0.2,Gemini_T02,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,1,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,equilibrium,1,True,maximize.*expected,0,False,,2,True,opponent model; opponent.*strategy,0,False,,4,True,high
experiment_20250912_153315,0.05,1,2,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,3,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,1,True,prior,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,dominant,0,False,,0,False,,1,True,opponent.*type,1,True,rule,3,True,high
experiment_20250912_153315,0.05,1,4,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,5,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,policy,2,True,medium
experiment_20250912_153315,0.05,1,5,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,6,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,6,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,7,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*type,1,True,rule,3,True,medium
experiment_20250912_153315,0.05,1,7,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,8,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,8,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,2,True,game theory; prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,1,True,strategy.*based,4,True,high
experiment_20250912_153315,0.05,1,9,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250912_153315,0.05,1,9,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,10,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,10,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,11,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,2,True,opponent model; opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,11,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,12,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,12,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,13,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,0,False,,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,13,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,14,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,1,True,uncertain,0,False,,0,False,,2,True,high
experiment_20250912_153315,0.05,1,14,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,15,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,2,True,opponent model; opponent.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,15,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,16,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,stochastic,0,False,,1,True,policy,2,True,medium
experiment_20250912_153315,0.05,1,16,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,17,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,17,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,18,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,1,True,rule,3,True,medium
experiment_20250912_153315,0.05,1,18,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,19,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,2,True,opponent model; opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,19,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,20,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,0,False,,0,False,,1,True,high
experiment_20250912_153315,0.05,1,20,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,21,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,0,False,,0,False,,1,True,high
experiment_20250912_153315,0.05,1,21,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,1,True,likelihood,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,22,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,dominant,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,22,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,23,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,23,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,24,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,2,True,opponent model; opponent.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,24,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,25,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,1,True,rule,1,True,low
experiment_20250912_153315,0.05,1,25,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,26,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,26,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,27,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,27,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,28,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,28,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,29,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,29,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,30,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,30,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,31,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250912_153315,0.05,1,31,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,32,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,1,True,uncertain,1,True,opponent.*strategy,1,True,rule,4,True,high
experiment_20250912_153315,0.05,1,32,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,33,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,33,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,34,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,34,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,35,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*strategy,1,True,rule,3,True,medium
experiment_20250912_153315,0.05,1,35,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,36,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,belief,3,True,opponent.*strategy; opponent.*type; infer.*strategy,0,False,,4,True,medium
experiment_20250912_153315,0.05,1,36,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,37,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,37,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,38,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,1,True,stochastic,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,38,Gemini20Flash_T07_p1i1,Gemini,0.7,Gemini_T07,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,1,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,equilibrium,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,1,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,2,True,prior; likelihood,1,True,opponent.*strategy,0,False,,4,True,high
experiment_20250912_153315,0.05,1,2,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,equilibrium,1,True,maximize.*expected,0,False,,2,True,opponent model; opponent.*strategy,0,False,,4,True,high
experiment_20250912_153315,0.05,1,2,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,3,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,3,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,4,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,1,True,dominant,0,False,,0,False,,1,True,opponent.*type,1,True,rule,3,True,high
experiment_20250912_153315,0.05,1,4,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,2,True,prisoner.*dilemma; dominant,0,False,,0,False,,1,True,opponent.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,5,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,1,True,policy,2,True,medium
experiment_20250912_153315,0.05,1,5,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,likelihood,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,6,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,6,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,7,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,1,True,opponent.*type,1,True,rule,3,True,medium
experiment_20250912_153315,0.05,1,7,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,8,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,8,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,9,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,none
experiment_20250912_153315,0.05,1,9,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,10,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,10,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,11,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,2,True,opponent model; opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,11,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,1,True,maximize.*expected,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,12,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,12,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
experiment_20250912_153315,0.05,1,13,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,0,False,,1,True,uncertain,0,False,,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,13,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,0,False,,1,True,opponent.*strategy,0,False,,1,True,medium
experiment_20250912_153315,0.05,1,14,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,1,True,uncertain,0,False,,0,False,,2,True,high
experiment_20250912_153315,0.05,1,14,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,0,False,,0,False,,1,True,likelihood,1,True,opponent.*strategy,0,False,,2,True,medium
experiment_20250912_153315,0.05,1,15,GPT5mini_T1_p1i1,GPT5,1.0,GPT5_T1,0,False,,1,True,maximize.*expected,0,False,,2,True,opponent model; opponent.*strategy,0,False,,3,True,high
experiment_20250912_153315,0.05,1,15,Gemini20Flash_T12_p1i1,Gemini,1.2,Gemini_T12,1,True,prisoner.*dilemma,0,False,,0,False,,1,True,opponent.*strategy,0,False,,2,True,high
